SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
BF1960AK,2011,12,0000,0,0684,0,100,71,2.7,0,0,0,0,0,0,0,0,0,0,0,0,149,170,1,102,10,5,1,1804,10600
BF1960AK,2011,12,0684,0,0684,0.6,49,49,3.7,0,0,52,7,28,2,0,0,0,0,0,0,86,113,2,102,10,5,1,1804,10600
BF1960AK,2011,12,0684,0.6,0684,1.1,41,41,3.7,2,0,66,13,25,2,0,0,0,0,0,0,84,113,3,102,10,5,1,1804,10600
BF1960AK,2011,12,0684,1.1,0684,1.6,44,44,3.6,0,0,43,12,42,2,0,0,0,0,0,0,89,119,4,102,10,5,1,3828,19100
BF1960AK,2011,12,0684,1.6,0686,0,48,48,3.6,0,0,95,6,0,0,0,0,0,0,0,0,79,125,5,102,10,5,1,3828,19100
BF1960AK,2011,12,0686,0,0686,0.5,29,27,3.1,27,0,52,14,29,1,0,0,0,0,0,0,116,161,6,102,10,5,1,3828,19100
BF1960AK,2011,12,0686,0.5,0686,1,55,23,2.2,3,0,8,13,14,5,0,0,0,0,0,0,218,204,7,102,10,5,1,3828,19100
BF1960AK,2011,12,0686,1,0686,1.5,38,30,2.8,5,0,17,23,78,3,0,0,0,0,0,0,179,126,8,102,10,5,1,3924,17100
BF1960AK,2011,12,0686,1.5,0688,0,44,44,3.4,0,0,11,32,30,4,0,0,0,0,0,0,96,128,9,102,10,5,1,2520,11900
BF1960AK,2011,12,0688,0,0688,0.3,71,71,3.4,0,0,0,12,48,1,0,0,0,0,0,0,114,127,10,102,10,5,1,2520,11900
BS0035CK,2011,12,0000,0,0492,0,87,87,3.3,0,0,0,0,95,2,0,0,0,0,0,0,124,134,11,20,2,5,1,3579,6400
BS0035CK,2011,12,0492,0,0492,0.5,32,32,3.6,0,1,0,37,229,2,0,0,0,0,0,0,103,108,12,20,2,5,1,3579,6400
BS0035CK,2011,12,0492,0.5,0492,1,56,56,3.6,0,0,0,29,67,2,0,0,0,0,0,0,107,105,13,20,2,5,1,3579,6400
BS0035CK,2011,12,0492,1,0492,1.5,63,63,3.7,0,0,0,23,27,1,0,0,0,0,0,0,95,101,14,20,2,5,1,9359,13800
BS0035CK,2011,12,0492,1.5,0494,0,63,57,3,0,0,0,21,36,0,0,0,0,0,0,0,123,158,15,20,2,5,1,9455,14300
BS0035CK,2011,12,0494,0,0494,0.5,79,79,3.7,0,0,0,5,72,4,0,0,0,0,0,0,89,105,16,20,2,5,1,9455,14300
BS0035CK,2011,12,0494,0.5,0494,1,81,81,3.9,0,0,0,0,102,4,0,0,0,0,0,0,88,90,17,20,2,5,1,8651,13000
BS0035CK,2011,12,0494,1,0494,1.5,71,71,3.8,0,0,0,7,84,4,0,0,0,0,0,0,95,95,18,20,2,5,1,8651,13000
BS0035CK,2011,12,0494,1.5,0494,1.9,68,68,3.4,0,0,0,4,146,3,0,0,0,0,0,0,114,124,19,20,2,5,1,3169,5800
BS0035EK,2011,12,0000,0,0000,0.5,69,41,2.5,0,0,0,15,6,0,0,0,2,0,0,0,135,225,20,20,2,5,1,4712,7400
BS0035EK,2011,12,0000,0.5,0000,1,80,80,3.7,0,0,0,8,33,0,0,0,1,0,0,0,110,112,21,20,2,5,1,4291,5800
BS0035EK,2011,12,0000,1,0532,0,57,57,4.7,0,0,0,38,26,0,0,0,0,0,0,0,56,49,22,20,2,5,1,3054,4100
BS0035EK,2011,12,0532,0,0532,0.6,56,56,4.3,0,0,0,42,21,0,0,0,0,0,0,0,65,69,23,20,2,5,1,3054,4100
BS0035EK,2011,12,0532,0.6,0532,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,24,20,2,5,1,3054,4100
BS0146DK,2011,12,0000,0,0000,0.1,100,99,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,133,122,25,102,6,5,2,5018,5500
BS0146DK,2011,12,0000,0.1,0478,0,93,55,2.5,0,0,0,9,42,1,0,0,0,0,0,0,177,185,26,102,6,5,1,3759,5500
BS0146DK,2011,12,0478,0,0478,0.5,22,18,2.9,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,129,168,27,102,6,5,3,3759,5500
BS0146DK,2011,12,0478,0.5,0478,1,91,86,3.1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,133,138,28,102,6,5,3,3759,5500
BS0146DK,2011,12,0478,1,0478,1.2,60,60,3.5,0,0,0,28,28,0,0,0,0,0,0,0,108,107,29,102,6,5,1,1599,2500
BS0146EK,2011,12,0484,0,0484,0.5,66,66,3.7,0,1,0,12,35,0,0,0,3,0,0,0,97,96,30,102,9,5,1,894,1250
BS0146EK,2011,12,0484,0.5,0484,0.9,61,61,3.3,0,0,0,27,16,0,0,0,0,0,0,0,119,128,31,102,9,5,1,894,1250
BS0146EL,2011,12,0484,0.9,0484,1.4,90,90,3.9,0,1,0,0,0,0,0,0,0,0,0,0,72,105,32,102,9,5,1,3479,9000
BS0146EL,2011,12,0484,1.4,0486,0,100,100,3.7,0,0,0,1,7,0,0,0,0,0,0,0,77,114,33,102,9,5,1,3479,9000
BS0146EL,2011,12,0486,0,0486,0.5,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,85,148,34,102,9,5,1,3479,9000
BS0146EL,2011,12,0486,0.5,0486,1,100,100,3.4,0,0,0,0,8,0,0,0,0,0,0,0,81,149,35,102,9,5,1,2558,5400
BS0146EL,2011,12,0486,1,0486,1.2,100,100,3.8,0,0,0,0,3,0,0,0,1,0,0,0,71,115,36,102,9,5,1,2558,5400
BS0146EL,2011,12,0486,1.2,0486,1.7,100,100,4.2,0,0,0,1,5,0,0,0,0,0,0,0,68,84,37,102,9,5,1,3421,8850
BS0146EL,2011,12,0486,1.7,0486,2.2,90,90,3.3,0,1,0,1,5,0,0,0,0,0,0,0,115,137,38,102,9,5,1,3421,8850
BS0146EL,2011,12,0486,2.2,0486,2.7,100,100,4.6,0,0,0,1,12,0,0,0,0,0,0,0,57,51,39,102,9,5,1,3421,8850
BS0146EL,2011,12,0486,2.7,0488,0,99,99,4.6,0,0,0,1,37,0,0,0,1,0,0,0,54,55,40,102,9,5,1,3635,9700
BS0146EL,2011,12,0488,0,0488,0.5,100,100,3.9,0,0,0,1,17,0,0,0,0,0,0,0,81,103,41,102,9,5,1,3635,9700
BS0146EL,2011,12,0488,0.5,0488,0.8,100,100,4.1,0,0,0,1,0,0,0,0,0,0,0,0,70,93,42,102,9,5,1,3635,9700
BS0146EL,2011,12,0488,0.8,0488,1,100,100,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,105,111,43,102,9,5,2,4845,9700
BS0146EL,2011,12,0488,1,0488,1.4,100,100,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,121,122,44,102,9,5,2,4845,9700
BS0146ER,2011,12,0484,0.9,0484,1.4,90,90,3.3,0,1,0,0,24,0,0,0,0,0,0,0,99,148,45,102,9,5,1,3479,9000
BS0146ER,2011,12,0484,1.4,0486,0,99,99,3.5,0,0,0,0,44,0,0,0,0,0,0,0,76,146,46,102,9,5,1,3479,9000
BS0146ER,2011,12,0486,0,0486,0.5,98,98,3.3,0,0,0,0,49,0,0,0,0,0,0,0,83,168,47,102,9,5,1,3479,9000
BS0146ER,2011,12,0486,0.5,0486,1,100,98,3.2,0,0,0,0,33,0,0,0,0,0,0,0,115,143,48,102,9,5,1,2558,5400
BS0146ER,2011,12,0486,1,0486,1.2,78,70,3,0,0,0,6,84,0,0,0,0,0,0,0,88,194,49,102,9,5,1,2558,5400
BS0146ER,2011,12,0486,1.2,0486,1.7,69,69,3.8,0,0,0,15,9,0,0,0,0,0,0,0,88,102,50,102,9,5,1,3421,8850
BS0146ER,2011,12,0486,1.7,0486,2.2,67,67,3.7,0,0,0,17,0,0,0,0,0,0,0,0,102,97,51,102,9,5,1,3421,8850
BS0146ER,2011,12,0486,2.2,0486,2.7,56,56,3.9,0,0,0,42,12,0,0,0,0,0,0,0,75,97,52,102,9,5,1,3421,8850
BS0146ER,2011,12,0486,2.7,0488,0,70,70,4,0,0,0,14,8,0,0,0,0,0,0,0,79,85,53,102,9,5,1,3635,9700
BS0146ER,2011,12,0488,0,0488,0.5,100,100,3.7,0,0,0,0,3,0,0,0,1,0,0,0,110,98,54,102,9,5,1,3635,9700
BS0146ER,2011,12,0488,0.5,0488,0.8,100,77,2.8,0,0,0,4,8,0,0,0,1,0,0,0,150,177,55,102,9,5,1,3635,9700
BS0146ER,2011,12,0488,0.8,0488,1,100,53,2.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,187,190,56,102,9,5,2,4845,9700
BS0146ER,2011,12,0488,1,0488,1.4,100,84,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,140,153,57,102,9,5,2,4845,9700
BS0249BK,2011,12,0000,0,0000,0.5,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,58,102,10,5,2,12199,12400
BS0249BK,2011,12,0000,0.5,0452,0,0,0,0,0,0,44,7,0,0,0,0,NA,NA,NA,NA,0,0,59,102,10,5,1,8704,12400
BS0249BK,2011,12,0452,0,0452,0.5,0,0,0,0,0,0,60,5,0,0,0,NA,NA,NA,NA,0,0,60,102,10,5,1,8704,12400
BS0249BK,2011,12,0452,0.5,0452,1,0,0,0,1,0,0,59,31,0,0,0,NA,NA,NA,NA,0,0,61,102,10,5,1,8704,12400
BS0249BK,2011,12,0452,1,0452,1.2,0,0,0,2,0,0,38,0,2,0,0,NA,NA,NA,NA,0,0,62,102,10,5,1,8704,12400
BS0249BL,2011,12,0452,1.2,0452,1.6,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,63,102,10,5,2,6099,6200
BS0249BR,2011,12,0452,1.2,0452,1.6,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,64,102,10,5,2,6099,6200
BS0288BK,2011,12,0000,0,0504,0,98,98,3.7,0,0,0,0,0,3,0,0,1,0,0,0,97,106,65,20,2,5,1,611,3800
BS0288BK,2011,12,0504,0,0504,0.5,78,78,3.9,0,0,0,9,2,1,0,0,0,0,0,0,83,97,66,20,2,5,1,611,3800
BS0288BK,2011,12,0504,0.5,0504,1,70,70,4.3,0,0,0,13,0,3,0,0,0,0,0,0,63,74,67,20,2,5,1,611,3800
BS0288BK,2011,12,0504,1,0504,1.5,98,98,4.1,0,0,0,1,0,3,0,0,0,0,0,0,65,91,68,20,2,5,1,611,3800
BS0288BK,2011,12,0504,1.5,0506,0,98,98,4,0,0,0,1,0,3,0,0,0,0,0,0,79,84,69,20,2,5,1,4380,8500
BS0288BK,2011,12,0506,0,0506,0.5,97,97,4.3,0,0,0,2,0,3,0,0,0,0,0,0,64,71,70,20,2,5,1,4380,8500
BS0288BK,2011,12,0506,0.5,0506,1,98,98,4.5,0,0,0,0,0,3,0,0,0,0,0,0,62,61,71,20,2,5,1,4380,8500
BS0288BK,2011,12,0506,1,0506,1.5,91,91,4.3,0,0,0,4,2,3,0,0,0,0,0,0,66,70,72,20,2,5,1,4380,8500
BS0288BK,2011,12,0506,1.5,0508,0,81,81,4.4,0,0,0,7,0,3,0,0,0,0,0,0,63,71,73,20,2,5,1,4380,8500
BS0288BK,2011,12,0508,0,0508,0.5,97,97,4.4,0,0,0,2,0,3,0,0,0,0,0,0,64,65,74,20,2,5,1,4380,8500
BS0288BK,2011,12,0508,0.5,0508,1,100,100,4.6,0,0,0,0,0,2,0,0,0,0,0,0,51,62,75,20,2,5,1,4380,8500
BS0288BK,2011,12,0508,1,0508,1.5,68,68,4.5,0,0,0,16,0,2,0,0,0,0,0,0,56,60,76,20,2,5,1,4380,8500
BS0288BK,2011,12,0508,1.5,0510,0,100,100,3.7,0,0,0,0,0,2,0,0,0,0,0,0,102,96,77,20,2,5,1,4380,8500
BS0288BK,2011,12,0510,0,0510,0.5,100,100,4.9,0,0,0,0,0,0,0,0,0,0,0,0,34,48,78,20,2,5,1,13237,17800
BS0288BK,2011,12,0510,0.5,0510,1,100,100,4.8,0,0,0,0,0,0,0,0,0,0,0,0,40,47,79,20,2,5,1,13237,17800
BS0288BK,2011,12,0510,1,0510,1.5,100,100,4.8,0,0,0,0,0,0,0,0,0,0,0,0,46,51,80,20,2,5,1,13237,17800
BS0288BK,2011,12,0510,1.5,0512,0,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,72,85,81,20,2,5,1,13237,17800
BS0288BK,2011,12,0512,0,0512,0.5,100,59,2.5,0,0,0,0,0,0,0,0,0,0,0,0,141,216,82,20,2,5,1,2725,4500
BS0288BK,2011,12,0512,0.5,0512,1.1,100,84,2.9,0,0,0,0,0,0,0,0,0,0,0,0,128,172,83,20,2,5,1,2725,4500
BS0288BK,2011,12,0520,1.6,0522,0,79,79,3.5,0,0,0,0,112,4,0,0,0,0,0,0,104,121,84,20,2,5,1,9597,16500
BS0288BK,2011,12,0522,0,0522,0.5,86,86,3.8,0,0,0,3,79,3,0,0,0,0,0,0,88,98,85,20,2,5,1,9597,16500
BS0288BK,2011,12,0522,0.5,0522,0.9,89,58,2.6,0,0,0,5,0,0,0,0,1,0,0,0,165,173,86,20,2,5,1,7610,13600
BS0288BL,2011,12,0512,1.1,0512,1.5,96,96,4.2,0,0,0,0,26,4,0,0,0,0,0,0,66,81,87,20,2,5,1,3332,6100
BS0288BL,2011,12,0512,1.5,0514,0,88,88,4.1,0,0,0,0,94,4,0,0,0,0,0,0,71,88,88,20,2,5,1,3332,6100
BS0288BL,2011,12,0514,0,0514,0.5,93,93,4.1,0,0,0,0,59,4,0,0,0,0,0,0,73,83,89,20,2,5,1,3332,6100
BS0288BL,2011,12,0514,0.5,0514,1,89,89,4.2,0,0,0,0,82,4,0,0,0,0,0,0,68,83,90,20,2,5,1,3332,6100
BS0288BL,2011,12,0514,1,0514,1.5,89,89,4.2,0,0,0,0,85,4,0,0,0,0,0,0,69,80,91,20,2,5,1,3332,6100
BS0288BL,2011,12,0514,1.5,0516,0,90,90,4.1,0,0,0,0,76,4,0,0,0,0,0,0,69,83,92,20,2,5,1,3197,5900
BS0288BL,2011,12,0516,0,0516,0.5,97,97,4.1,0,0,0,0,52,0,0,0,0,0,0,0,73,93,93,20,2,5,1,3197,5900
BS0288BL,2011,12,0516,0.5,0516,1,91,91,4.5,0,0,0,0,99,0,0,0,0,0,0,0,50,75,94,20,2,5,1,3197,5900
BS0288BL,2011,12,0516,1,0516,1.5,93,93,4.4,0,0,0,0,84,1,0,0,0,0,0,0,56,77,95,20,2,5,1,3197,5900
BS0288BL,2011,12,0516,1.5,0518,0,97,97,3.5,0,0,0,0,55,2,0,0,0,0,0,0,106,122,96,20,2,5,1,3250,5950
BS0288BL,2011,12,0518,0,0518,0.5,95,95,4.4,0,0,0,0,57,3,0,0,0,0,0,0,59,67,97,20,2,5,1,3250,5950
BS0288BL,2011,12,0518,0.5,0518,1,99,99,4.4,0,0,0,0,37,1,0,0,0,0,0,0,59,71,98,20,2,5,1,3861,6900
BS0288BL,2011,12,0518,1,0518,1.5,96,96,4.2,0,0,0,0,57,2,0,0,0,0,0,0,69,78,99,20,2,5,1,3861,6900
BS0288BL,2011,12,0518,1.5,0520,0,95,95,4.2,0,0,0,0,41,4,0,0,0,0,0,0,66,81,100,20,2,5,1,3861,6900
BS0288BL,2011,12,0520,0,0520,0.5,94,94,4.1,0,0,0,0,45,4,0,0,0,0,0,0,72,85,101,20,2,5,1,4798,8250
BS0288BL,2011,12,0520,0.5,0520,1,91,91,4.1,0,0,0,2,70,4,0,0,0,0,0,0,76,87,102,20,2,5,1,4798,8250
BS0288BL,2011,12,0520,1,0520,1.6,95,95,3.7,0,0,0,1,66,2,0,0,0,0,0,0,95,107,103,20,2,5,1,4798,8250
BS0288BL,2011,12,0522,0.9,0522,1,98,98,4.5,0,0,0,0,48,0,0,0,0,0,0,0,55,68,104,20,2,5,1,3805,6800
BS0288BL,2011,12,0522,1,0522,1.5,99,99,4.4,0,0,0,1,39,0,0,0,0,0,0,0,57,77,105,20,2,5,1,3805,6800
BS0288BL,2011,12,0522,1.5,0524,0,72,72,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,99,105,106,20,2,5,3,5284,6800
BS0288BL,2011,12,0524,0,0524,0.2,23,18,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,153,157,107,20,2,5,3,5284,6800
BS0288BR,2011,12,0512,1.1,0512,1.5,95,95,4,0,0,0,0,26,4,0,0,0,0,0,0,79,90,108,20,2,5,1,3332,6100
BS0288BR,2011,12,0512,1.5,0514,0,88,88,4.2,0,0,0,0,94,4,0,0,0,0,0,0,60,84,109,20,2,5,1,3332,6100
BS0288BR,2011,12,0514,0,0514,0.5,93,93,4.1,0,0,0,0,59,4,0,0,0,0,0,0,71,85,110,20,2,5,1,3332,6100
BS0288BR,2011,12,0514,0.5,0514,1,89,89,4.3,0,0,0,0,82,4,0,0,0,0,0,0,56,82,111,20,2,5,1,3332,6100
BS0288BR,2011,12,0514,1,0514,1.5,89,89,4.1,0,0,0,0,85,4,0,0,0,0,0,0,70,84,112,20,2,5,1,3332,6100
BS0288BR,2011,12,0514,1.5,0516,0,90,90,4.2,0,0,0,0,76,4,0,0,0,0,0,0,61,86,113,20,2,5,1,3197,5900
BS0288BR,2011,12,0516,0,0516,0.5,84,84,3.7,1,0,0,0,123,4,0,0,0,0,0,0,95,114,114,20,2,5,1,3197,5900
BS0288BR,2011,12,0516,0.5,0516,1,81,81,3.9,2,0,0,0,155,4,0,0,0,0,0,0,76,101,115,20,2,5,1,3197,5900
BS0288BR,2011,12,0516,1,0516,1.5,82,82,4.2,0,0,0,0,153,4,0,0,0,0,0,0,68,80,116,20,2,5,1,3197,5900
BS0288BR,2011,12,0516,1.5,0518,0,88,87,3.2,0,0,0,0,91,4,0,0,0,0,0,0,127,132,117,20,2,5,1,3250,5950
BS0288BR,2011,12,0518,0,0518,0.5,85,85,3.9,0,0,0,0,118,4,0,0,0,0,0,0,81,96,118,20,2,5,1,3250,5950
BS0288BR,2011,12,0518,0.5,0518,1,86,86,4.3,0,0,0,0,110,4,0,0,0,0,0,0,64,70,119,20,2,5,1,3861,6900
BS0288BR,2011,12,0518,1,0518,1.5,82,82,4.3,0,0,0,0,146,4,0,0,0,0,0,0,66,75,120,20,2,5,1,3861,6900
BS0288BR,2011,12,0518,1.5,0520,0,82,82,4.5,0,0,0,0,149,4,0,0,0,0,0,0,51,69,121,20,2,5,1,3861,6900
BS0288BR,2011,12,0520,0,0520,0.5,82,82,4.3,0,0,0,0,153,4,0,0,0,0,0,0,58,76,122,20,2,5,1,4798,8250
BS0288BR,2011,12,0520,0.5,0520,1,91,91,4.2,0,0,0,2,70,4,0,0,0,0,0,0,61,90,123,20,2,5,1,4798,8250
BS0288BR,2011,12,0520,1,0520,1.6,95,95,3.9,0,0,0,1,66,2,0,0,0,0,0,0,77,100,124,20,2,5,1,4798,8250
BS0288BR,2011,12,0522,0.9,0522,1,99,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,125,20,2,5,1,3805,6800
BS0288BR,2011,12,0522,1,0522,1.5,84,84,4,0,0,0,0,103,5,0,0,0,0,0,0,74,94,126,20,2,5,1,3805,6800
BS0288BR,2011,12,0522,1.5,0524,0,37,37,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,97,103,127,20,2,5,3,5284,6800
BS0288BR,2011,12,0524,0,0524,0.2,28,20,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,152,171,128,20,2,5,3,5284,6800
BU0059LK,2011,12,0000,0,0434,0,95,95,4.4,0,0,0,0,64,1,0,0,0,0,0,0,55,70,129,170,5,5,1,805,1600
BU0059LK,2011,12,0434,0,0434,0.5,95,95,4.6,0,0,0,0,6,4,0,0,0,0,0,0,48,64,130,170,5,5,1,805,1600
BU0059LK,2011,12,0434,0.5,0434,1,91,91,4.4,0,0,0,3,33,4,0,0,0,0,0,0,56,74,131,170,5,5,1,967,2300
BU0059LK,2011,12,0434,1,0436,0,53,53,4.2,0,0,0,42,34,4,0,0,0,0,0,0,66,81,132,170,5,5,1,2226,10200
BU0090UK,2011,12,0000,0,0848,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,133,102,9,5,2,9736,12200
BU0090UK,2011,12,0848,0,0848,0.5,98,98,3.6,0,0,0,2,41,1,0,0,0,0,0,0,105,102,134,102,9,5,1,6947,12200
BU0090UK,2011,12,0848,0.5,0848,1,99,99,4.5,0,0,0,2,36,1,0,0,0,0,0,0,59,65,135,102,9,5,1,6947,12200
BU0090UK,2011,12,0848,1,0848,1.5,96,96,4.4,0,0,0,3,29,0,0,0,0,0,0,0,64,71,136,102,9,5,1,6947,12200
BU0090UK,2011,12,0848,1.5,0850,0,99,99,4.4,0,0,0,0,42,0,0,0,0,0,0,0,62,64,137,102,9,5,1,6947,12200
BU0090UK,2011,12,0850,0,0850,0.5,100,100,4.3,0,0,0,0,14,0,0,0,0,0,0,0,61,80,138,102,9,5,1,6947,12200
BU0090UK,2011,12,0850,0.5,0850,1,100,100,4.6,0,0,0,0,15,0,0,0,0,0,0,0,52,64,139,102,9,5,1,4323,5500
BU0090UK,2011,12,0850,1,0850,1.5,99,99,4.2,0,0,0,2,6,0,0,0,0,0,0,0,62,82,140,102,9,5,1,4323,5500
BU0090UK,2011,12,0850,1.5,0852,0,100,100,3.9,0,0,0,0,12,0,0,0,0,0,0,0,72,105,141,102,9,5,1,4323,5500
BU0090UK,2011,12,0852,0,0852,0.5,100,100,4.3,0,0,0,0,6,0,0,0,0,0,0,0,60,75,142,102,9,5,1,4323,5500
BU0090UK,2011,12,0852,0.5,0852,1,100,100,4.1,0,0,0,0,26,0,0,0,0,0,0,0,66,87,143,102,9,5,1,4323,5500
BU0090UK,2011,12,0852,1,0852,1.5,85,85,4.2,0,0,0,5,63,0,0,0,0,0,0,0,70,79,144,102,9,5,1,4323,5500
BU0090UK,2011,12,0852,1.5,0854,0,96,96,3.3,0,0,0,3,38,0,0,0,0,0,0,0,112,130,145,102,9,5,1,4323,5500
BU0090UK,2011,12,0854,0,0854,0.5,73,73,4,0,0,0,12,0,0,0,0,0,0,0,0,66,97,146,102,9,5,1,4323,5500
BU0090UK,2011,12,0854,0.5,0854,1,71,71,4.5,0,0,0,13,0,0,0,0,0,0,0,0,56,70,147,102,9,5,1,4323,5500
BU0090UK,2011,12,0854,1,0854,1.5,76,75,3.2,0,0,0,10,9,0,0,0,0,0,0,0,124,139,148,102,9,5,1,4323,5500
BU0090UK,2011,12,0854,1.5,0854,1.7,52,52,4.1,0,1,0,6,0,0,0,0,0,0,0,0,74,87,149,102,9,5,1,4323,5500
BU0290HK,2011,12,0000,0,0634,0,79,79,3.8,0,0,0,4,104,2,0,0,0,0,0,0,94,97,150,237,7,5,1,4266,7100
BU0290HK,2011,12,0634,0,0634,0.5,91,91,4,0,0,0,0,79,2,0,0,0,0,0,0,88,78,151,237,7,5,1,4266,7100
BU0290HK,2011,12,0634,0.5,0696,0,62,62,3.6,1,0,0,11,108,2,0,0,0,0,0,0,105,104,152,237,7,5,1,4326,7200
BU0290HK,2011,12,0696,0,0696,0.5,91,91,4.2,0,0,0,0,79,2,0,0,0,0,0,0,76,76,153,237,7,5,1,4642,9400
BU0290HK,2011,12,0696,0.5,0696,0.8,94,94,3.9,0,0,0,0,68,2,0,0,0,0,0,0,79,96,154,237,7,5,1,5227,10400
BU0290HK,2011,12,0696,0.8,0696,1.3,84,84,4,0,0,0,0,108,2,0,0,0,0,0,0,77,94,155,237,7,5,1,3915,8000
BU0290HK,2011,12,0696,1.3,0696,1.8,81,81,3.6,0,0,0,0,118,2,0,0,0,0,0,0,117,100,156,237,7,5,1,3915,8000
BU0290HK,2011,12,0696,1.8,0698,0,86,86,3.8,0,0,0,0,100,1,0,0,0,0,0,0,94,96,157,237,7,5,1,3915,8000
BU0290HK,2011,12,0698,0,0698,0.5,92,92,3.4,0,0,0,1,78,1,0,0,0,0,0,0,114,119,158,237,7,5,1,3915,8000
BU0290HK,2011,12,0698,0.5,0698,0.7,94,94,3.7,0,0,0,0,68,1,0,0,0,0,0,0,94,108,159,237,7,5,1,3915,8000
BU0290HK,2011,12,0698,0.7,0698,1.2,97,97,4.5,0,0,0,0,54,1,0,0,0,0,0,0,62,61,160,237,7,5,1,2142,3700
BU0290HK,2011,12,0698,1.2,0700,0,73,73,4.7,0,0,0,0,126,5,0,0,0,0,0,0,49,55,161,237,7,5,1,2142,3700
BU0290HK,2011,12,0700,0,0700,0.5,81,81,4.3,0,0,0,5,63,4,0,0,0,0,0,0,69,67,162,237,7,5,1,2142,3700
BU0290HK,2011,12,0700,0.5,0700,1,87,87,4.3,0,0,0,0,78,4,0,0,0,0,0,0,67,74,163,237,7,5,1,2142,3700
BU0290HK,2011,12,0700,1,0700,1.5,88,88,4.4,0,0,0,0,74,4,0,0,0,0,0,0,62,66,164,237,7,5,1,2142,3700
BU0290HK,2011,12,0700,1.5,0702,0,76,76,4.3,0,0,0,0,112,5,0,0,0,0,0,0,66,68,165,237,7,5,1,2142,3700
BU0290HK,2011,12,0702,0,0702,0.5,71,71,4.5,0,0,0,0,135,5,0,0,0,0,0,0,53,64,166,237,7,5,1,1663,2900
BU0290HK,2011,12,0702,0.5,0702,1,85,85,4.7,0,0,0,0,99,3,0,0,0,0,0,0,49,53,167,237,7,5,1,1663,2900
BU0290HK,2011,12,0702,1,0702,1.5,87,87,4.6,0,0,0,0,65,5,0,0,0,0,0,0,54,53,168,237,7,5,1,1663,2900
BU0290HK,2011,12,0702,1.5,0704,0,82,82,4.7,0,0,0,0,84,5,0,0,0,0,0,0,45,51,169,237,7,5,1,1663,2900
BU0290HK,2011,12,0704,0,0704,0.5,80,80,4.6,0,0,0,0,96,5,0,0,0,0,0,0,52,56,170,237,7,5,1,1586,3400
BU0290HK,2011,12,0704,0.5,0704,1,82,82,4.4,0,0,0,0,98,4,0,0,0,0,0,0,64,64,171,237,7,5,1,1586,3400
BU0290HK,2011,12,0704,1,0704,1.5,96,96,4.3,0,0,0,3,17,1,0,0,0,0,0,0,74,70,172,237,7,5,1,1586,3400
BU0290HK,2011,12,0704,1.5,0704,2,100,100,4.3,0,0,0,1,0,1,0,0,0,0,0,0,75,69,173,237,7,5,1,2057,4400
BU0290HK,2011,12,0704,2,0704,2.4,100,100,4.4,0,0,0,0,0,1,0,0,0,0,0,0,57,73,174,237,7,5,1,2244,4800
BU0290HK,2011,12,0704,2.4,0706,0,97,97,4.5,0,0,0,0,56,1,0,0,0,0,0,0,63,55,175,102,8,5,1,2534,5000
