SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
BS0006SL,2008,17,432,0.2,432,0.6,0,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,110,126,48,94,10,5,1,441,850
BS0006SR,2008,17,432,0.2,432,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,49,94,10,5,1,441,850
BS0021HK,2008,17,0,0,0,0.1,97,29,1.9,0,0,0,0,0,0,0,0,8,0,0,0,254,208,50,21,21,5,1,3453,7400
BS0021HK,2008,17,0,0.1,0,0.6,88,88,3.5,0,0,0,0,0,0,0,1,21,1,0,0,101,124,51,21,2,5,1,3453,7400
BS0021HK,2008,17,0,0.6,686,0,100,100,3.6,0,0,0,0,0,0,0,1,4,0,0,0,97,115,52,21,2,5,1,3453,7400
BS0021HK,2008,17,686,0,686,0.1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,53,21,21,5,1,3553,7400
BS0036JK,2008,17,442,0,442,0.5,93,93,3.8,0,0,0,4,30,0,0,0,0,0,0,0,84,100,54,239,1,5,1,5864,6100
BS0036JK,2008,17,442,0.5,442,1,98,97,3.2,3,0,0,0,27,0,0,0,1,0,0,0,147,118,55,239,1,5,1,5864,6100
BS0036JK,2008,17,442,1,442,1.5,94,50,2.4,0,0,0,1,69,2,0,0,2,0,0,0,192,181,56,239,1,5,1,10459,9400
BS0036JK,2008,17,442,1.5,442,1.8,93,50,2.4,0,0,0,0,71,1,0,0,1,0,0,0,197,180,57,239,1,5,1,7344,9400
BS0036JK,2008,17,444,0.1,444,0.6,97,57,2.5,0,0,0,2,51,1,0,0,0,0,0,0,201,179,58,239,1,5,1,7564,10700
BS0036JK,2008,17,444,0.6,444,1.1,94,67,2.7,0,0,0,2,63,2,0,0,1,0,0,0,180,185,59,239,1,5,1,10641,16000
BS0036JK,2008,17,444,1.1,444,1.6,80,80,3.3,0,0,0,6,75,1,0,0,0,0,0,0,113,133,60,239,1,5,1,10641,16000
BS0036JK,2008,17,444,1.6,446,0,66,63,3.1,0,0,0,17,45,0,0,0,0,0,0,0,130,146,61,239,1,5,1,10641,16000
BS0036JL,2008,17,442,1.8,444,0,92,83,2.5,0,0,0,4,34,0,0,0,1,0,0,0,201,164,62,239,1,5,1,3672,4700
BS0036JL,2008,17,444,0,444,0.1,100,18,1.1,0,0,0,0,30,0,0,0,0,0,0,0,277,343,63,239,1,5,1,3727,4400
BS0036JR,2008,17,442,1.8,444,0,86,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,64,239,1,5,1,3672,4700
BS0036JR,2008,17,444,0,444,0.1,72,0,0,0,0,0,11,53,0,0,0,1,0,0,0,0,0,65,239,1,5,1,3727,4400
BU0084RK,2008,17,0,0,344,0,100,59,2.5,0,0,0,0,30,1,0,0,2,0,0,0,189,167,66,82,6,5,1,5664,3300
BU0084RK,2008,17,344,0,344,0.5,78,61,2.8,0,0,0,0,109,4,0,0,18,0,0,0,155,156,67,82,6,5,1,5664,3300
BU0084RK,2008,17,344,0.5,344,1,84,44,2.4,0,0,0,0,111,4,0,0,8,0,0,0,198,179,68,82,6,5,1,6988,5800
BU0084RK,2008,17,344,1,346,0,78,71,3,0,0,0,0,135,5,0,0,9,0,0,0,134,154,69,82,6,5,1,6988,5800
BU0084RK,2008,17,346,0,346,0.3,98,93,3.1,0,0,0,0,45,1,0,0,5,0,0,0,131,139,70,82,6,5,1,7749,5000
BU0290FK,2008,17,0,0,444,0,100,34,2,0,0,0,0,18,0,0,0,2,0,0,0,248,193,71,239,1,5,1,2816,7200
BU0290FK,2008,17,444,0,444,0.5,85,40,2.3,0,0,0,1,99,3,0,0,2,0,0,0,214,184,72,239,1,5,1,2816,7200
BU0290FK,2008,17,444,0.5,444,0.7,83,21,1.8,0,0,0,0,106,3,0,0,1,0,0,0,233,262,73,239,1,5,1,2816,7200
BU0290FK,2008,17,446,0,446,0.5,96,95,3.2,0,0,0,3,8,1,0,0,1,0,0,0,108,147,74,239,1,5,1,2222,11000
BU0290FK,2008,17,446,0.5,446,1,97,63,2.6,0,0,0,0,51,1,0,0,4,0,0,0,154,193,75,239,1,5,1,2222,11000
BU0290FK,2008,17,446,1,446,1.5,96,96,3.5,0,0,0,3,5,0,0,0,1,0,0,0,96,116,76,239,1,5,1,1737,7100
BU0290FK,2008,17,446,1.5,448,0,100,100,3.8,0,0,0,0,0,0,0,0,0,0,0,0,84,102,77,239,1,5,1,1737,7100
BU0290FK,2008,17,448,0,448,0.5,100,100,3.8,0,0,0,0,2,0,0,0,0,0,0,0,84,96,78,239,1,5,1,1001,2900
BU0290FK,2008,17,448,0.5,448,0.8,100,100,3,0,0,0,0,0,0,0,0,1,0,0,0,158,122,79,239,1,5,1,1001,2900
BU0290FL,2008,17,444,0.7,444,1.2,89,42,2.3,2,0,0,0,81,3,0,0,0,0,0,0,194,199,80,239,1,5,1,1408,3600
BU0290FL,2008,17,444,1.2,444,1.6,92,20,1.7,0,0,0,0,76,2,0,0,0,0,0,0,263,242,81,239,1,5,1,1486,4150
BU0290FR,2008,17,444,0.7,444,1.2,83,54,2.6,0,0,0,4,87,0,0,0,1,0,0,0,177,171,82,239,1,5,1,1408,3600
BU0290FR,2008,17,444,1.2,444,1.6,97,0,0,0,0,0,0,57,1,0,0,1,0,0,0,0,0,83,239,1,5,1,1486,4150
FM0002 K,2008,17,636,0,636,0.5,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,0,174,247,84,94,10,1,1,237,610
FM0002 K,2008,17,636,0.5,636,1,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0,0,122,211,85,94,10,1,1,237,610
FM0002 K,2008,17,636,1,636,1.5,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0,0,152,217,86,94,10,1,1,237,610
FM0002 K,2008,17,636,1.5,638,0,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,162,219,87,94,10,1,1,188,590
FM0002 K,2008,17,638,0,638,0.5,100,100,2.8,0,0,0,0,2,0,0,0,2,0,0,0,119,189,88,94,10,1,1,222,780
FM0002 K,2008,17,638,0.5,638,1,100,100,3.4,0,0,0,0,0,0,0,0,2,0,0,0,82,142,89,94,10,1,1,222,780
FM0002 K,2008,17,638,1,638,1.5,100,100,3.2,0,0,0,0,0,0,0,0,2,0,0,0,98,153,90,94,10,1,1,222,780
FM0002 K,2008,17,638,1.5,640,0,100,100,3.4,0,0,0,0,3,0,0,1,1,0,0,0,101,131,91,94,10,1,1,222,780
FM0002 K,2008,17,640,0,640,0.5,100,100,4,0,0,0,0,0,0,0,1,1,0,0,0,67,101,92,94,10,1,1,222,780
FM0002 K,2008,17,640,0.5,640,1,100,100,3.9,0,0,0,0,0,0,0,0,2,0,0,0,66,107,93,94,10,1,1,222,780
FM0002 K,2008,17,640,1,640,1.5,100,100,3.3,0,0,0,0,0,0,0,0,2,1,0,0,106,138,94,94,10,1,1,203,590
FM0002 K,2008,17,640,1.5,640,2,100,100,2.8,0,0,0,0,0,0,0,0,1,0,0,0,129,187,95,94,10,1,1,203,590
FM0002 K,2008,17,640,2,642,0,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,142,195,96,94,10,1,1,203,590
FM0003 K,2008,17,374,0,374,0.5,89,63,2.2,6,0,0,0,0,0,0,2,9,2,0,0,171,254,97,145,3,1,1,264,740
FM0003 K,2008,17,374,0.5,374,1,89,88,2.7,5,0,0,0,0,0,0,0,11,0,0,0,131,195,98,145,3,1,1,264,740
FM0003 K,2008,17,374,1,374,1.5,84,54,2.1,8,0,0,0,0,0,0,1,9,0,0,0,149,293,99,145,3,1,1,264,740
FM0003 K,2008,17,374,1.5,376,0,80,79,2.7,12,0,0,2,0,0,0,0,2,0,0,0,123,204,100,145,3,1,1,264,740
FM0003 K,2008,17,376,0,376,0.5,92,91,2.8,6,0,0,0,0,0,0,0,4,0,0,0,131,200,101,145,3,1,1,264,740
FM0003 K,2008,17,376,0.5,376,1,95,86,2.5,0,0,0,0,0,0,0,0,9,4,0,0,124,239,102,145,3,1,1,264,740
FM0003 K,2008,17,376,1,376,1.5,86,28,1.5,5,0,0,0,0,0,0,0,16,1,0,0,207,329,103,145,3,1,1,264,740
FM0003 K,2008,17,376,1.5,378,0,62,32,1.9,26,1,0,0,0,0,0,0,7,0,0,0,171,298,104,145,3,1,1,264,740
FM0003 K,2008,17,378,0,378,0.5,81,79,2.7,11,0,0,0,0,0,0,1,7,0,0,0,130,202,105,145,3,1,1,264,740
FM0003 K,2008,17,378,0.5,378,1,81,57,2.2,8,0,0,0,0,0,0,1,14,2,0,0,139,265,106,145,3,1,1,264,740
FM0003 K,2008,17,378,1,378,1.5,89,69,2.3,0,0,0,0,0,0,0,1,15,5,0,0,149,238,107,145,3,1,1,264,740
FM0003 K,2008,17,378,1.5,380,0,86,86,2.8,0,0,0,0,0,0,0,0,14,7,0,0,125,191,108,145,3,1,1,228,560
FM0003 K,2008,17,380,0,380,0.5,72,68,2.6,8,0,0,0,0,0,0,0,14,9,1,0,142,204,109,145,3,1,1,228,560
FM0003 K,2008,17,380,0.5,380,1,51,51,2.9,0,2,0,0,0,0,0,0,14,13,2,0,126,182,110,145,3,1,1,228,560
FM0003 K,2008,17,380,1,380,1.5,33,33,3,0,4,0,0,0,0,0,0,18,12,0,0,112,169,111,145,3,1,1,228,560
FM0003 K,2008,17,380,1.5,382,0,23,15,2.1,0,6,0,0,0,0,0,0,12,16,2,0,166,262,112,145,3,1,1,228,560
FM0003 K,2008,17,382,0,382,0.5,100,100,2.9,0,0,0,0,0,0,0,0,3,0,0,0,117,188,113,145,3,1,1,228,560
FM0003 K,2008,17,382,0.5,382,1,97,97,2.9,0,0,0,0,0,0,0,0,8,1,0,0,114,187,114,145,3,1,1,228,560
FM0003 K,2008,17,382,1,382,1.5,97,97,2.9,0,0,0,0,0,0,0,0,8,1,0,0,102,195,115,145,3,1,1,228,560
FM0003 K,2008,17,382,1.5,384,0,79,79,2.9,0,1,0,0,0,0,0,0,16,6,0,0,128,171,116,145,3,1,1,228,560
FM0003 K,2008,17,384,0,384,0.5,95,95,3,0,0,0,0,0,0,0,0,10,3,0,0,109,174,117,145,3,1,1,228,560
FM0003 K,2008,17,384,0.5,384,1,97,97,3.3,0,0,0,0,0,0,1,1,8,1,0,0,81,163,118,145,3,1,1,340,1500
FM0003 K,2008,17,384,1,384,1.5,95,94,2.7,0,0,0,0,0,0,0,0,10,3,0,0,118,209,119,145,3,1,1,340,1500
FM0003 K,2008,17,384,1.5,386,0,91,91,3.4,0,0,0,0,0,0,0,0,15,3,0,0,80,156,120,145,3,1,1,340,1500
FM0003 K,2008,17,386,0,386,0.5,72,72,2.8,0,0,0,0,0,0,0,0,21,12,0,0,128,182,121,145,3,1,1,340,1500
FM0003 K,2008,17,386,0.5,386,1,87,87,2.8,0,0,0,0,0,0,0,0,10,8,0,0,122,191,122,145,3,1,1,340,1500
FM0003 K,2008,17,386,1,386,1.5,91,91,2.8,0,0,0,0,0,0,0,0,13,5,0,0,140,174,123,145,3,1,1,340,1500
FM0003 K,2008,17,386,1.5,388,0,67,66,2.7,0,0,0,0,0,0,0,0,16,17,0,0,137,185,124,145,3,1,1,340,1500
FM0003 K,2008,17,388,0,388,0.5,95,95,2.8,0,0,0,0,0,0,0,0,11,1,0,0,130,190,125,145,3,1,1,340,1500
FM0003 K,2008,17,388,0.5,388,1,97,97,3.1,0,0,0,0,0,0,0,0,8,3,0,0,111,168,126,145,3,1,1,340,1500
FM0003 K,2008,17,388,1,388,1.5,86,85,2.7,0,0,0,0,0,0,0,0,17,6,0,0,123,202,127,145,3,1,1,489,1850
FM0003 K,2008,17,388,1.5,390,0,98,98,3,0,0,0,0,0,0,0,0,6,4,0,0,121,170,128,145,3,1,1,489,1850
FM0003 K,2008,17,390,0,390,0.5,100,77,2.3,1,0,0,0,2,0,0,0,4,0,0,0,178,213,129,145,3,1,1,489,1850
FM0003 K,2008,17,390,0.5,390,1,67,67,3.1,0,2,0,1,5,0,0,0,8,2,0,0,97,168,130,145,3,1,1,489,1850
FM0003 K,2008,17,390,1,390,1.5,99,99,2.8,0,0,0,1,14,0,0,0,6,1,0,0,140,174,131,145,3,1,1,489,1850
FM0003 K,2008,17,390,1.5,392,0,98,98,3.3,0,0,0,0,2,0,0,0,7,2,0,0,97,158,132,145,3,1,1,489,1850
FM0003 K,2008,17,392,0,392,0.5,100,100,3.1,0,0,0,0,6,0,0,0,3,0,0,0,89,183,133,145,3,1,1,489,1850
FM0003 K,2008,17,392,0.5,392,1,99,99,2.8,0,0,0,0,2,0,0,0,6,0,0,0,118,187,134,145,3,1,1,489,1850
FM0003 K,2008,17,392,1,392,1.2,74,35,1.8,8,0,0,0,19,0,0,0,19,6,0,0,206,283,135,145,3,1,1,680,3600
FM0003 K,2008,17,392,1.2,393,0,90,33,1.6,0,0,0,0,15,0,0,0,16,4,4,0,253,268,136,145,3,1,1,680,3600
FM0027 K,2008,17,610,0,610,0.5,65,62,2.6,33,0,0,0,3,0,0,0,8,2,0,0,149,198,137,82,6,1,1,479,1600
FM0027 K,2008,17,610,0.5,610,1,97,87,2.5,0,0,0,0,9,0,0,0,9,1,0,0,147,221,138,82,6,1,1,387,1200
FM0027 K,2008,17,610,1,610,1.5,89,85,2.6,6,0,0,2,27,0,0,0,7,1,0,0,138,207,139,82,6,1,1,468,1550
FM0027 K,2008,17,610,1.5,612,0,48,7,1.5,26,2,0,0,14,0,0,0,5,1,0,0,269,289,140,82,6,1,1,2392,3400
FM0027 K,2008,17,612,0,612,0.5,66,35,2.4,0,2,0,0,12,0,0,0,10,0,0,0,150,230,141,82,6,1,1,2392,3400
FM0027 K,2008,17,612,0.5,612,1,90,90,3.2,0,0,0,0,6,0,0,0,17,1,0,0,103,149,142,82,6,1,1,1506,2200
FM0027 K,2008,17,612,1,612,1.5,85,85,2.9,0,0,0,0,3,0,0,0,26,3,0,0,127,171,143,82,6,1,1,1506,2200
FM0027 K,2008,17,612,1.5,614,0,83,83,3.1,0,0,0,0,0,0,0,0,34,2,0,0,124,149,144,82,6,1,1,1506,2200
FM0027 K,2008,17,614,0,614,0.5,60,60,2.8,12,1,0,0,3,0,0,0,30,5,0,0,140,172,145,82,6,1,1,901,1450
FM0027 K,2008,17,614,0.5,614,1,80,62,2.3,8,0,0,0,0,0,0,0,12,5,0,0,180,215,146,82,6,1,1,901,1450
FM0027 K,2008,17,614,1,614,1.5,92,92,3.3,0,0,0,0,2,0,0,0,14,2,0,0,99,149,147,82,6,1,1,901,1450
FM0027 K,2008,17,614,1.5,616,0,97,96,2.8,0,0,0,0,0,0,0,0,9,1,0,0,121,188,148,82,6,1,1,901,1450
FM0027 K,2008,17,616,0,616,0.5,70,55,2.3,14,0,0,0,0,0,0,0,17,3,0,0,173,216,149,82,6,1,1,901,1450
FM0027 K,2008,17,616,0.5,616,1,78,71,2.5,0,0,0,0,0,0,0,0,20,9,0,0,137,221,150,82,6,1,1,901,1450
FM0027 K,2008,17,616,1,616,1.5,91,82,2.5,0,0,0,0,3,0,0,0,13,5,0,0,155,200,151,82,6,1,1,901,1450
FM0027 K,2008,17,616,1.5,618,0,98,98,2.8,0,0,0,0,0,0,0,0,7,1,0,0,125,190,152,82,6,1,1,901,1450
FM0027 K,2008,17,618,0,618,0.5,98,98,3,0,0,0,0,0,0,0,0,7,1,0,0,139,149,153,82,6,1,1,901,1450
FM0027 K,2008,17,618,0.5,618,1,100,100,2.9,0,0,0,0,0,0,0,0,4,0,0,0,153,151,154,82,6,1,1,901,1450
FM0027 K,2008,17,618,1,618,1.5,100,100,3.2,0,0,0,0,0,0,0,0,4,1,0,0,127,127,155,82,6,1,1,901,1450
FM0027 K,2008,17,618,1.5,620,0,99,64,2.6,0,0,0,0,0,0,0,0,6,1,0,0,169,178,156,82,6,1,1,2540,4000
FM0027 K,2008,17,620,0,620,0.5,92,60,2.6,0,0,0,0,0,0,0,1,14,2,0,0,132,217,157,82,6,1,1,2540,4000
FM0027 K,2008,17,620,0.5,620,1,87,73,2.9,0,1,0,0,0,0,0,1,9,2,0,0,122,173,158,82,6,1,1,2540,4000
FM0027 K,2008,17,620,1,620,1.5,98,58,2.5,0,0,0,0,0,0,0,0,7,3,1,0,151,209,159,82,6,1,1,2540,4000
FM0027 K,2008,17,620,1.5,622,0,89,70,2.8,0,1,0,0,0,0,0,1,6,1,0,0,143,183,160,82,6,1,1,2540,4000
FM0027 K,2008,17,622,0,622,0.5,96,74,2.8,0,0,0,0,0,0,0,1,10,2,0,0,130,177,161,82,6,1,1,2540,4000
FM0027 K,2008,17,622,0.5,622,1,92,77,2.9,0,0,0,0,0,0,0,0,15,2,0,0,100,195,162,82,6,1,1,2540,4000
FM0027 K,2008,17,622,1,622,1.5,94,79,2.9,0,0,0,0,0,0,0,0,12,3,0,0,113,191,163,82,6,1,1,2540,4000
FM0027 K,2008,17,622,1.5,624,0,100,90,3,0,0,0,0,0,0,0,0,3,0,0,0,102,178,164,82,6,1,1,2540,4000
FM0027 K,2008,17,624,0,624,0.5,84,60,2.7,9,0,0,0,0,0,0,0,6,3,0,0,129,208,165,82,6,1,1,2540,4000
FM0027 K,2008,17,624,0.5,624,1,97,63,2.6,3,0,0,0,0,0,0,0,6,2,0,0,134,212,166,82,6,1,1,2540,4000
FM0027 K,2008,17,624,1,624,1.5,86,73,2.9,8,0,0,0,0,0,0,0,6,1,0,0,115,190,167,82,6,1,1,2540,4000
FM0027 K,2008,17,624,1.5,626,0,83,54,2.6,8,0,0,0,0,0,0,0,10,4,0,0,122,220,168,82,6,1,1,2540,4000
FM0027 K,2008,17,626,0,626,0.5,98,98,3.4,3,0,0,0,0,0,0,0,2,0,0,0,97,144,169,82,6,1,1,2540,4000
FM0027 K,2008,17,626,0.5,626,1,88,88,3.6,6,0,0,0,0,0,0,0,10,2,0,0,83,131,170,82,6,1,1,2540,4000
FM0027 K,2008,17,626,1,626,1.5,89,89,3.6,6,0,0,0,0,0,0,0,9,1,0,0,83,131,171,82,6,1,1,2540,4000
FM0027 K,2008,17,626,1.5,628,0,75,67,3,17,0,0,0,0,0,0,0,5,1,0,0,113,172,172,82,6,1,1,2540,4000
FM0027 K,2008,17,628,0,628,0.5,85,85,3.6,9,0,0,0,2,0,0,0,3,0,0,0,86,125,173,82,6,1,1,2540,4000
FM0027 K,2008,17,628,0.5,628,1,93,93,3.4,0,0,0,0,0,0,0,0,13,3,0,0,91,138,174,82,6,1,1,2540,4000
FM0027 K,2008,17,628,1,628,1.5,90,58,2.6,0,0,0,0,50,2,0,0,14,1,0,0,165,184,175,82,6,1,1,2984,6300
