SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
FM0979 K,2010,17,602,0,602,0.5,100,65,2.1,0,0,0,1,3,0,0,0,3,0,0,0,191,241,1872,198,7,1,1,677,520
FM0979 K,2010,17,602,0.5,602,1,100,95,2.6,0,0,0,0,0,0,0,0,4,0,0,0,146,203,1873,198,7,1,1,677,520
FM0979 K,2010,17,602,1,602,1.5,97,95,2.2,0,0,0,0,0,0,0,0,9,0,0,0,180,241,1874,198,7,1,1,582,360
FM0979 K,2010,17,602,1.5,604,0,73,73,2.4,18,0,0,0,0,0,0,0,7,0,0,0,152,232,1875,198,7,1,1,582,360
FM0979 K,2010,17,604,0,604,0.5,99,99,2.4,0,0,0,0,0,0,0,0,5,0,0,0,143,238,1876,198,7,1,1,582,360
FM0979 K,2010,17,604,0.5,604,1,84,83,2.3,8,0,0,0,0,0,0,0,10,1,0,0,156,240,1877,198,7,1,1,582,360
FM0979 K,2010,17,604,1,604,1.5,76,75,2.2,15,0,0,0,0,0,0,0,7,1,0,0,176,239,1878,198,7,1,1,582,360
FM0979 K,2010,17,604,1.5,606,0,73,69,2.1,20,0,0,0,0,0,0,0,3,0,0,0,165,268,1879,198,7,1,1,582,360
FM0979 K,2010,17,606,0,606,0.5,98,98,2.3,0,0,0,0,0,0,0,0,7,0,0,0,164,223,1880,198,7,1,1,582,360
FM0979 K,2010,17,606,0.5,606,1,100,100,2.7,0,0,0,0,0,0,0,0,1,0,0,0,119,199,1881,198,7,1,1,582,360
FM0979 K,2010,17,606,1,606,1.5,100,100,2.9,0,0,0,0,3,0,0,0,3,0,0,0,115,178,1882,198,7,1,1,582,360
FM0979 K,2010,17,606,1.5,608,0,100,84,2.4,0,0,0,0,0,0,0,0,4,0,0,0,157,227,1883,198,7,1,1,811,760
FM0979 K,2010,17,608,0,608,0.5,97,63,2.1,0,0,0,0,0,0,0,0,8,1,0,0,190,246,1884,198,7,1,1,811,760
FM0979 K,2010,17,608,0.5,608,1,75,74,2.7,14,0,0,3,3,0,0,0,5,0,0,0,145,184,1885,198,7,1,1,811,760
FM0979 K,2010,17,608,1,608,1.5,77,76,2.7,14,0,0,0,0,0,0,0,6,0,0,0,131,198,1886,198,7,1,1,811,760
FM0979 K,2010,17,608,1.5,610,0,98,63,2.1,0,0,0,0,0,0,0,0,7,1,0,0,184,246,1887,198,7,1,1,811,760
FM0979 K,2010,17,610,0,610,0.5,99,95,2.6,0,0,0,0,3,0,0,0,5,0,0,0,148,201,1888,198,7,1,1,811,760
FM0979 K,2010,17,610,0.5,610,1,98,63,2.1,0,0,0,0,0,0,0,0,6,4,0,0,164,265,1889,198,7,1,1,811,760
FM0979 K,2010,17,610,1,610,1.5,100,90,2.5,0,0,0,0,2,0,0,0,3,0,0,0,135,223,1890,198,7,1,1,811,760
FM0979 K,2010,17,610,1.5,612,0,91,86,2.6,6,0,0,0,0,0,0,1,6,2,0,0,156,194,1891,198,7,1,1,811,760
FM0979 K,2010,17,612,0,612,0.5,47,47,2.8,8,3,0,0,0,0,0,1,4,3,0,0,137,178,1892,198,7,1,1,811,760
FM0979 K,2010,17,612,0.5,612,1,43,39,2.5,0,4,0,0,0,0,0,1,8,2,0,0,192,170,1893,198,7,1,1,811,760
FM0979 K,2010,17,612,1,612,1.5,60,57,2.6,53,0,0,0,0,0,0,1,11,2,1,0,147,199,1894,198,7,1,1,811,760
FM0979 K,2010,17,612,1.5,612,1.7,97,46,1.8,0,0,0,0,0,0,0,2,8,2,0,0,221,273,1895,198,7,1,1,811,760
FM0979 K,2010,17,612,2.7,612,3.1,100,48,2.3,0,0,0,0,0,0,0,1,3,0,0,0,159,235,1896,198,7,1,1,2215,3200
FM0979 K,2010,17,612,3.1,612,3.6,100,59,2.5,0,0,0,0,0,0,0,1,4,0,0,0,158,204,1897,198,7,1,1,2215,3200
FM0979 K,2010,17,612,3.6,616,0,100,100,3.7,0,0,0,0,0,0,0,0,0,0,0,0,97,106,1898,198,7,1,1,2215,3200
FM0979 K,2010,17,616,0,616,0.5,98,58,2.5,0,0,0,0,0,0,0,0,7,0,0,0,173,183,1899,198,7,1,1,2215,3200
FM0979 K,2010,17,616,0.5,616,1,90,64,2.7,0,1,0,0,0,0,0,0,5,0,0,0,152,173,1900,198,7,1,1,2215,3200
FM0979 K,2010,17,616,1,616,1.5,95,80,2.9,0,0,0,0,0,0,0,0,11,1,0,0,147,153,1901,198,7,1,1,2215,3200
FM0979 K,2010,17,616,1.5,618,0,99,99,3.3,0,0,0,0,0,0,0,1,6,0,0,0,118,130,1902,198,7,1,1,2215,3200
FM0979 K,2010,17,618,0,618,0.5,98,98,3.3,0,0,0,0,0,0,0,0,7,0,0,0,120,130,1903,198,7,1,1,2215,3200
FM0979 K,2010,17,618,0.5,618,1,99,99,3.4,0,0,0,0,0,0,0,0,6,0,0,0,113,122,1904,198,7,1,1,2215,3200
FM0979 K,2010,17,618,1,618,1.5,100,98,3.2,0,0,0,0,0,0,0,0,4,0,0,0,130,127,1905,198,7,1,1,2215,3200
FM0979 K,2010,17,618,1.5,620,0,99,94,3.1,0,0,0,0,0,0,0,1,6,0,0,0,138,136,1906,198,7,1,1,2215,3200
FM0979 K,2010,17,620,0,620,0.5,91,91,3.2,0,0,0,0,0,0,0,2,16,0,0,0,124,129,1907,198,7,1,1,1638,2200
FM0979 K,2010,17,620,0.5,620,1,81,81,3.3,0,0,0,0,3,0,0,2,38,3,0,0,111,129,1908,198,7,1,1,1638,2200
FM0979 K,2010,17,620,1,620,1.5,93,93,2.9,0,0,0,0,0,0,0,2,13,2,0,0,133,158,1909,198,7,1,1,1638,2200
FM0979 K,2010,17,620,1.5,622,0,94,94,3.2,0,0,0,0,3,0,0,2,12,0,0,0,129,134,1910,198,7,1,1,1638,2200
FM0979 K,2010,17,622,0,622,0.5,94,94,3.2,0,0,0,0,0,0,0,0,12,1,0,0,115,141,1911,198,7,1,1,1638,2200
FM0979 K,2010,17,622,0.5,622,1,96,96,3.1,0,0,0,0,0,0,0,0,10,0,0,0,110,158,1912,198,7,1,1,1638,2200
FM0979 K,2010,17,622,1,622,1.5,97,96,2.8,0,0,0,0,12,0,0,1,9,0,0,0,154,155,1913,198,7,1,1,1638,2200
FM0979 K,2010,17,622,1.5,624,0,86,86,2.9,0,0,0,0,5,0,0,2,20,5,0,0,139,166,1914,198,7,1,1,1638,2200
FM0979 K,2010,17,624,0,624,0.5,87,87,2.9,0,0,0,0,0,0,0,1,20,4,0,0,135,165,1915,198,7,1,1,1638,2200
FM0979 K,2010,17,624,0.5,624,1,88,88,3.1,0,0,0,0,0,0,0,2,21,1,0,0,125,136,1916,198,7,1,1,1638,2200
FM0979 K,2010,17,624,1,624,1.5,94,94,3.2,0,0,0,0,0,0,0,1,12,1,0,0,110,145,1917,198,7,1,1,1638,2200
FM0979 K,2010,17,624,1.5,626,0,89,89,3.2,0,0,0,0,0,0,0,1,19,0,0,0,112,145,1918,198,7,1,1,1638,2200
FM0979 K,2010,17,626,0,626,0.5,93,93,3.1,0,0,0,0,0,0,0,2,13,0,0,0,129,139,1919,198,7,1,1,1638,2200
FM0979 K,2010,17,626,0.5,626,1,88,87,2.7,0,0,0,0,0,0,0,1,17,5,0,0,157,168,1920,198,7,1,1,1638,2200
FM0979 K,2010,17,626,1,626,1.5,93,93,3.1,0,0,0,0,0,0,0,1,12,4,0,0,125,149,1921,198,7,1,1,1638,2200
FM0979 K,2010,17,626,1.5,628,0,95,95,3,0,0,0,0,0,0,0,0,10,3,0,0,112,171,1922,198,7,1,1,1638,2200
FM0979 K,2010,17,628,0,628,0.5,99,99,3.4,0,0,0,0,0,0,0,1,5,0,0,0,107,124,1923,198,7,1,1,1638,2200
FM0979 K,2010,17,628,0.5,628,1,99,99,3.2,0,0,0,0,0,0,0,2,6,0,0,0,146,116,1924,198,7,1,1,1638,2200
FM0979 K,2010,17,628,1,628,1.5,93,93,3.2,0,0,0,0,0,0,0,1,13,1,0,0,115,137,1925,198,7,1,1,1638,2200
FM0979 K,2010,17,628,1.5,630,0,99,99,3,0,0,0,0,0,0,0,0,6,1,0,0,136,146,1926,198,7,1,1,1638,2200
FM0979 K,2010,17,630,0,630,0.5,95,95,2.9,0,0,0,0,0,0,0,0,11,0,0,0,144,163,1927,198,7,1,1,1638,2200
FM0979 K,2010,17,630,0.5,630,1,88,87,2.7,0,0,0,0,0,0,0,1,20,2,0,0,152,173,1928,198,7,1,1,1638,2200
FM0979 K,2010,17,630,1,630,1.4,94,92,2.7,0,0,0,0,0,0,0,1,12,3,0,0,154,166,1929,198,7,1,1,1638,2200
FM0980 K,2010,17,664,0,664,0.5,100,100,3.5,0,0,0,0,0,0,0,1,0,0,0,0,110,118,1930,236,8,1,1,1338,5500
FM0980 K,2010,17,664,0.5,664,1,100,100,3.7,0,0,0,0,0,0,0,0,0,0,0,0,102,98,1931,236,8,1,1,1338,5500
FM0980 K,2010,17,664,1,664,1.5,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,90,112,1932,236,8,1,1,1338,5500
FM0980 K,2010,17,664,1.5,666,0,87,86,3.2,8,0,0,0,5,0,0,0,2,1,0,0,132,121,1933,236,8,1,1,1338,5500
FM0980 K,2010,17,666,0,666,0.5,98,98,3.3,3,0,0,0,0,0,0,0,0,0,0,0,133,109,1934,236,8,1,1,1338,5500
FM0980 K,2010,17,666,0.5,666,1,100,100,3.6,0,0,0,0,0,0,0,0,1,0,0,0,103,101,1935,236,8,1,1,1338,5500
FM0980 K,2010,17,666,1,666,1.5,100,100,3.7,0,0,0,0,0,0,0,0,0,0,0,0,98,97,1936,236,8,1,1,1338,5500
FM0980 K,2010,17,666,1.5,668,0,100,100,3.9,0,0,0,0,0,0,0,0,0,0,0,0,92,84,1937,236,8,1,1,1338,5500
FM0980 K,2010,17,668,0,668,0.5,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,114,121,1938,236,8,1,1,1338,5500
FM0980 K,2010,17,668,0.5,668,1,69,69,3.7,0,2,0,0,0,0,0,0,0,0,0,0,89,104,1939,236,8,1,1,1338,5500
FM0980 K,2010,17,668,1,668,1.5,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,107,101,1940,236,8,1,1,1338,5500
FM0980 K,2010,17,668,1.5,670,0,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,116,110,1941,236,8,1,1,752,2100
FM0980 K,2010,17,670,0,670,0.5,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,121,124,1942,236,8,1,1,752,2100
FM0980 K,2010,17,670,0.5,670,1,100,100,3.1,0,0,0,0,0,0,0,0,2,0,0,0,133,134,1943,236,8,1,1,752,2100
FM0980 K,2010,17,670,1,670,1.5,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,141,140,1944,236,8,1,1,752,2100
FM0980 K,2010,17,670,1.5,672,0,100,100,3.3,0,0,0,0,0,0,0,1,0,0,0,0,130,115,1945,236,8,1,1,752,2100
FM0980 K,2010,17,672,0,672,0.5,78,77,2.7,14,0,0,0,3,0,0,0,0,0,0,0,166,158,1946,236,8,1,1,752,2100
FM0980 K,2010,17,672,0.5,672,1,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,116,120,1947,236,8,1,1,752,2100
FM0980 K,2010,17,672,1,672,1.5,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,103,134,1948,236,8,1,1,752,2100
FM0980 K,2010,17,672,1.5,674,0,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,110,133,1949,236,8,1,1,752,2100
FM0980 K,2010,17,674,0,674,0.5,100,100,3.7,0,0,0,0,0,0,0,0,2,0,0,0,94,105,1950,236,8,1,1,752,2100
FM0980 K,2010,17,674,0.5,674,1,100,100,3.1,0,0,0,0,24,0,0,1,0,0,0,0,124,160,1951,236,8,1,1,752,2100
FM0980 K,2010,17,674,1,674,1.5,100,100,2.9,0,0,0,0,12,0,0,1,0,0,0,0,144,163,1952,236,8,1,1,752,2100
FM0980 K,2010,17,674,1.5,676,0,100,100,2.9,0,0,0,0,3,0,0,0,0,0,0,0,154,144,1953,236,8,1,1,752,2100
FM0980 K,2010,17,676,0,676,0.5,85,66,2.3,9,0,0,0,3,0,0,0,0,0,0,0,202,184,1954,236,8,1,1,752,2100
FM0980 K,2010,17,676,0.5,676,1,100,84,2.9,0,0,0,0,5,0,0,0,0,0,0,0,134,161,1955,236,8,1,1,808,2400
FM0980 K,2010,17,676,1,676,1.5,99,89,3,0,0,0,2,9,0,0,0,0,0,0,0,136,141,1956,236,8,1,1,808,2400
FM0980 K,2010,17,676,1.5,678,0,100,100,3.4,0,0,0,0,8,0,0,1,0,0,0,0,99,135,1957,236,8,1,1,808,2400
FM0980 K,2010,17,678,0,678,0.5,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,185,195,1958,236,8,1,1,808,2400
FM0980 K,2010,17,678,0.5,678,1,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,174,196,1959,236,8,1,1,1106,3400
FM0980 K,2010,17,678,1,678,1.5,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,107,138,1960,236,8,1,1,860,2700
FM0980 K,2010,17,678,1.5,680,0,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,95,124,1961,236,8,1,1,860,2700
FM0980 K,2010,17,680,0,680,0.5,100,95,3.1,2,0,0,0,0,0,0,0,1,0,0,0,108,160,1962,236,8,1,1,860,2700
FM0980 K,2010,17,680,0.5,680,1,100,99,3.2,0,0,0,0,0,0,0,0,0,0,0,0,97,154,1963,236,8,1,1,860,2700
FM0980 K,2010,17,680,1,680,1.5,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,88,120,1964,236,8,1,1,860,2700
FM0980 K,2010,17,680,1.5,682,0,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,91,119,1965,236,8,1,1,860,2700
FM0980 K,2010,17,682,0,682,0.5,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,111,127,1966,236,8,1,1,860,2700
FM0980 K,2010,17,682,0.5,682,1,100,100,3.7,0,0,0,0,2,0,0,0,0,0,0,0,89,106,1967,236,8,1,1,540,1100
FM0980 K,2010,17,682,1,682,1.5,100,100,3.6,0,0,0,0,2,0,0,0,0,0,0,0,110,99,1968,236,8,1,1,540,1100
FM0980 K,2010,17,682,1.5,682,1.9,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,125,132,1969,236,8,1,1,540,1100
FM1073 K,2010,17,618,0,618,0.5,100,100,2.7,0,0,0,0,0,0,0,0,0,0,0,0,149,190,1970,82,6,1,1,25,40
FM1073 K,2010,17,618,0.5,619,0,100,100,2.8,0,0,0,0,0,0,0,0,0,0,0,0,152,160,1971,82,6,1,1,25,40
FM1097 K,2010,17,682,1.8,684,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1972,236,8,1,1,1037,3000
FM1097 K,2010,17,684,0,684,0.5,100,100,4.3,0,0,0,0,33,0,0,0,0,0,0,0,68,71,1973,236,8,1,1,952,3000
FM1097 K,2010,17,684,0.5,684,0.8,99,99,4.2,0,0,0,0,40,0,0,0,0,0,0,0,80,83,1974,236,8,1,1,952,3000
FM1119 K,2010,17,0,0,368,0,100,71,2.2,0,0,0,0,0,0,0,0,0,0,0,0,185,227,1975,145,3,1,1,1084,2100
FM1119 K,2010,17,368,0,368,0.5,26,19,2.2,3,4,0,27,36,1,0,0,2,1,0,0,184,230,1976,145,3,1,1,1084,2100
FM1119 K,2010,17,368,0.5,368,1,25,25,2.9,0,4,0,24,78,0,0,0,0,0,0,0,125,181,1977,145,3,1,1,600,1050
FM1119 K,2010,17,368,1,368,1.5,100,100,3.5,0,0,0,0,6,0,0,0,2,0,0,0,104,114,1978,145,3,1,1,600,1050
FM1119 K,2010,17,368,1.5,370,0,100,100,3.3,0,0,0,0,12,0,0,0,0,0,0,0,115,130,1979,145,3,1,1,600,1050
FM1119 K,2010,17,370,0,370,0.5,74,74,3.5,18,0,0,0,9,0,0,0,1,0,0,0,108,116,1980,145,3,1,1,600,1050
FM1119 K,2010,17,370,0.5,370,1,100,100,2.8,0,0,0,0,20,0,0,0,2,1,0,0,138,192,1981,145,3,1,1,600,1050
FM1119 K,2010,17,370,1,370,1.5,54,54,2.9,0,3,0,0,12,0,0,0,1,1,0,0,133,162,1982,145,3,1,1,600,1050
FM1119 K,2010,17,370,1.5,372,0,100,100,3.2,0,0,0,0,18,0,0,0,0,0,0,0,119,142,1983,145,3,1,1,600,1050
FM1119 K,2010,17,372,0,372,0.5,100,100,3,0,0,0,0,6,0,0,0,0,0,0,0,136,144,1984,145,3,1,1,600,1050
FM1119 K,2010,17,372,0.5,372,1,100,100,3.2,0,0,0,0,2,0,0,0,0,0,0,0,130,121,1985,145,3,1,1,600,1050
FM1119 K,2010,17,372,1,372,1.5,100,100,3.3,0,0,0,0,23,0,0,0,1,0,0,0,107,136,1986,145,3,1,1,600,1050
FM1119 K,2010,17,372,1.5,374,0,100,100,3.3,0,0,0,0,27,0,0,0,0,0,0,0,121,122,1987,145,3,1,1,353,720
FM1119 K,2010,17,374,0,374,0.5,100,100,3,0,0,0,0,2,0,0,0,0,0,0,0,153,126,1988,145,3,1,1,353,720
FM1119 K,2010,17,374,0.5,374,1,100,100,2.8,0,0,0,0,0,0,0,0,0,0,0,0,136,178,1989,145,3,1,1,353,720
FM1119 K,2010,17,374,1,374,1.5,100,100,2.8,0,0,0,0,0,0,0,0,0,0,0,0,151,156,1990,145,3,1,1,353,720
FM1119 K,2010,17,374,1.5,376,0,90,90,3.1,0,1,0,0,2,0,0,0,0,0,0,0,137,130,1991,145,3,1,1,353,720
FM1119 K,2010,17,376,0,376,0.5,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,144,155,1992,145,3,1,1,353,720
FM1119 K,2010,17,376,0.5,376,1,73,73,2.9,20,0,0,0,6,0,0,0,1,0,0,0,104,195,1993,145,3,1,1,353,720
FM1119 K,2010,17,376,1,376,1.5,100,100,3.1,0,0,0,0,0,0,0,0,0,0,0,0,118,145,1994,145,3,1,1,353,720
FM1119 K,2010,17,376,1.5,378,0,100,90,2.5,0,0,0,0,0,0,0,0,0,0,0,0,161,203,1995,145,3,1,1,353,720
FM1119 K,2010,17,378,0,378,0.5,69,66,2.6,0,2,0,0,0,0,0,0,0,0,0,0,167,183,1996,145,3,1,1,275,550
FM1119 K,2010,17,378,0.5,378,1,69,58,2.4,0,2,0,0,0,0,0,0,1,1,0,0,184,204,1997,145,3,1,1,275,550
FM1119 K,2010,17,378,1,378,1.5,100,47,1.8,0,0,0,0,0,0,1,0,3,0,2,0,227,264,1998,145,3,1,1,275,550
FM1119 K,2010,17,378,1.5,380,0,100,90,2.5,0,0,0,0,0,0,0,0,0,0,0,0,171,185,1999,145,3,1,1,275,550
FM1119 K,2010,17,380,0,380,0.5,90,76,2.4,0,1,0,0,0,0,0,0,1,0,0,0,172,216,2000,145,3,1,1,275,550
FM1119 K,2010,17,380,0.5,380,1,100,100,2.7,0,0,0,0,0,0,0,0,0,0,0,0,154,180,2001,145,3,1,1,191,400
FM1119 K,2010,17,380,1,380,1.5,100,99,2.2,0,0,0,0,0,0,0,0,1,0,0,0,183,232,2002,145,3,1,1,191,400
FM1119 K,2010,17,380,1.5,382,0,100,100,2.3,0,0,0,0,0,0,0,0,1,1,0,0,176,221,2003,145,3,1,1,191,400
FM1119 K,2010,17,382,0,382,0.5,100,100,2.6,0,0,0,0,0,0,0,0,2,0,0,0,156,183,2004,145,3,1,1,191,400
FM1119 K,2010,17,382,0.5,382,1,100,100,2.8,0,0,0,0,2,0,0,0,0,0,0,0,138,178,2005,145,3,1,1,191,400
FM1119 K,2010,17,382,1,382,1.5,100,100,2.8,0,0,0,0,8,2,0,0,0,0,0,0,154,164,2006,145,3,1,1,164,270
FM1119 K,2010,17,382,1.5,384,0,95,95,2.7,0,0,0,0,32,4,0,0,0,0,0,0,171,155,2007,145,3,1,1,164,270
FM1119 K,2010,17,384,0,384,0.5,71,71,2.3,23,0,0,0,15,1,0,0,1,0,0,0,207,192,2008,145,3,1,1,164,270
FM1119 K,2010,17,384,0.5,386,0,95,95,2.7,0,0,0,0,24,4,0,0,0,0,0,0,167,154,2009,145,3,1,1,164,270
FM1119 K,2010,17,386,0,386,0.5,88,46,1.9,0,0,0,0,0,0,0,0,19,4,0,0,213,263,2010,154,9,1,1,235,480
FM1119 K,2010,17,386,0.5,386,1,66,59,2.5,0,2,0,0,0,0,0,0,11,2,0,0,157,202,2011,154,9,1,1,235,480
FM1119 K,2010,17,386,1,386,1.5,100,100,3.1,0,0,0,0,0,0,1,0,2,0,0,0,124,142,2012,154,9,1,1,235,480
FM1119 K,2010,17,386,1.5,388,0,100,100,3.2,0,0,0,0,5,0,0,0,4,0,0,0,120,133,2013,154,9,1,1,235,480
FM1119 K,2010,17,388,0,388,0.5,93,92,2.7,3,0,0,0,20,0,0,0,6,6,0,0,173,162,2014,154,9,1,1,235,480
FM1119 K,2010,17,388,0.5,389,0,72,65,2.5,20,0,0,0,18,0,0,0,6,1,0,0,179,179,2015,154,9,1,1,235,480
FM1124 K,2010,17,324,0,324,0.5,99,83,1.9,0,0,0,0,45,0,0,0,1,0,0,0,205,256,2016,82,6,1,1,78,170
FM1124 K,2010,17,324,0.5,324,1,69,68,2.3,0,2,0,0,39,1,0,0,0,0,0,0,186,212,2017,82,6,1,1,78,170
FM1124 K,2010,17,324,1,324,1.5,99,94,2.1,0,0,0,0,42,0,0,0,0,0,0,0,215,211,2018,82,6,1,1,78,170
FM1124 K,2010,17,324,1.5,324,1.8,91,37,1.2,0,0,0,0,81,0,0,0,4,1,0,0,263,341,2019,82,6,1,1,78,170
FM1146 K,2010,17,362,0,362,0.5,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,124,165,2020,145,3,1,1,189,360
FM1146 K,2010,17,362,0.5,362,0.9,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,114,146,2021,145,3,1,1,189,360
FM1146 K,2010,17,362,0.9,362,1.4,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,133,160,2022,145,3,1,1,189,360
FM1146 K,2010,17,362,1.4,364,0,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,103,149,2023,145,3,1,1,189,360
FM1146 K,2010,17,364,0,364,0.5,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,116,147,2024,145,3,1,1,189,360
FM1146 K,2010,17,364,0.5,364,1,100,100,3.1,0,0,0,0,0,0,0,0,0,0,0,0,110,163,2025,145,3,1,1,189,360
FM1146 K,2010,17,364,1,364,1.5,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,116,132,2026,145,3,1,1,189,360
FM1146 K,2010,17,364,1.5,366,0,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,141,162,2027,145,3,1,1,274,650
FM1146 K,2010,17,366,0,366,0.5,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,136,143,2028,145,3,1,1,274,650
FM1146 K,2010,17,366,0.5,366,1,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,111,140,2029,145,3,1,1,274,650
FM1146 K,2010,17,366,1,366,1.5,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,91,123,2030,145,3,1,1,274,650
FM1146 K,2010,17,366,1.5,368,0,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,93,129,2031,145,3,1,1,274,650
FM1146 K,2010,17,368,0,368,0.5,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,139,150,2032,145,3,1,1,274,650
FM1146 K,2010,17,368,0.5,370,0,100,99,2.7,0,0,0,0,0,0,0,0,0,0,0,0,149,187,2033,145,3,1,1,274,650
FM1147 K,2010,17,368,0,368,0.5,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,147,151,2034,145,3,1,1,160,260
FM1147 K,2010,17,368,0.5,368,1,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,135,142,2035,145,3,1,1,160,260
FM1147 K,2010,17,368,1,368,1.5,100,100,2.9,0,0,0,0,0,0,0,0,2,1,0,0,159,144,2036,145,3,1,1,160,260
FM1147 K,2010,17,368,1.5,370,0,99,99,2.9,0,0,0,0,0,0,0,0,6,0,0,0,149,153,2037,145,3,1,1,160,260
FM1147 K,2010,17,370,0,370,0.5,100,100,3.1,0,0,0,0,0,0,0,0,0,0,0,0,132,139,2038,145,3,1,1,160,260
FM1147 K,2010,17,370,0.5,371,0,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,153,147,2039,145,3,1,1,160,260
FM1155 K,2010,17,432,0,432,0.5,100,99,2.7,0,0,0,0,14,1,0,0,0,0,0,0,154,183,2040,239,1,1,1,526,750
FM1155 K,2010,17,432,0.5,432,1,100,100,2.8,0,0,0,0,0,0,0,0,3,0,0,0,149,161,2041,239,1,1,1,526,750
FM1155 K,2010,17,432,1,432,1.5,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,166,170,2042,239,1,1,1,556,820
FM1155 K,2010,17,432,1.5,434,0,100,84,2.4,0,0,0,0,0,0,0,0,0,0,0,0,191,183,2043,239,1,1,1,556,820
FM1155 K,2010,17,434,0,434,0.5,100,84,2.4,0,0,0,0,0,0,0,0,1,0,0,0,191,180,2044,239,1,1,1,767,800
FM1155 K,2010,17,434,0.5,434,1,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,132,127,2045,239,1,1,1,767,800
FM1155 K,2010,17,434,1,434,1.5,100,99,2.2,0,0,0,0,6,0,0,0,2,0,0,0,213,199,2046,239,1,1,1,331,350
FM1155 K,2010,17,434,1.5,436,0,100,100,3,0,0,0,0,2,0,0,0,1,0,0,0,146,142,2047,239,1,1,1,331,350
FM1155 K,2010,17,436,0,436,0.5,99,99,3.1,0,0,0,0,5,0,0,0,5,0,0,0,146,122,2048,239,1,1,1,331,350
FM1155 K,2010,17,436,0.5,436,1,100,100,3.2,0,0,0,0,3,0,0,0,2,0,0,0,138,116,2049,239,1,1,1,331,350
FM1155 K,2010,17,436,1,436,1.5,99,99,3,0,0,0,0,9,0,0,0,6,0,0,0,129,151,2050,239,1,1,1,331,350
FM1155 K,2010,17,436,1.5,438,0,100,100,3.1,0,0,0,0,0,0,0,0,2,0,0,0,128,140,2051,239,1,1,1,331,350
FM1155 K,2010,17,438,0,438,0.5,100,100,3.2,0,0,0,0,5,0,0,0,2,0,0,0,124,128,2052,239,1,1,1,331,350
FM1155 K,2010,17,438,0.5,438,1,100,100,3,0,0,0,0,2,0,0,0,1,0,0,0,143,148,2053,239,1,1,1,331,350
